1,I,1741,1858.33,1884.13,1933.46,1958.59,1991.81,1961.31,1940.43,1946.67,2007.35,1998.08,1969.63,1912.7,1943.87,1988.46,1950.2,1977.07,2048.55,2013.48,2051.21,1982.92,1962.22,1923.16,1928.34,1889.62,1906.86,1901.94,1868.85,1795.85,1777.27,1630.43,1569,,,,,,,,,,,,,
,ND,0,0.0411,0.0821,0.123,0.164,0.205,0.246,0.287,0.329,0.37,0.411,0.452,0.493,0.534,0.575,0.616,0.657,0.698,0.739,0.78,0.821,0.862,0.903,0.944,0.986,1,,,,,,,,,,,,,,,,,,,
68,I,1109,1127.36,1156.13,1155.81,1159.21,1161.6,1163.47,1130.25,1132.83,1106.56,1106.98,1088.35,1054.78,1104.64,1125.34,1092.83,1044.02,1093.07,1076.29,1105.75,1109.7,1109.56,1105.25,1110.04,1102,,,,,,,,,,,,,,,,,,,,
,ND,0,0.0434,0.0869,0.13,0.174,0.217,0.261,0.304,0.347,0.391,0.434,0.478,0.521,0.565,0.608,0.652,0.695,0.738,0.782,0.825,0.869,0.912,0.956,0.999,1,,,,,,,,,,,,,,,,,,,,
69,I,1654,1650.65,1648.51,1671.24,1675.24,1664.06,1629.39,1599.19,1584.15,1597.61,1613.12,1640.88,1608.25,1666.97,1608.94,1691.64,1660.86,1631.63,1639.75,1630.34,1597.03,1568.81,1580.67,1614.04,1615.6,1611.49,1621.94,1622.8,1606.96,1579.53,1618.68,1589.79,1563.51,1570.6,1576.62,1595.87,1569.05,1577.2,1561.77,1568,,,,,
,ND,0,0.0256,0.0513,0.0769,0.103,0.128,0.154,0.179,0.205,0.231,0.256,0.282,0.308,0.333,0.359,0.385,0.41,0.436,0.462,0.487,0.513,0.538,0.564,0.59,0.615,0.641,0.667,0.692,0.718,0.744,0.769,0.795,0.821,0.846,0.872,0.897,0.923,0.949,0.974,1,,,,,
70,I,1966,1972,1986.36,1993.01,2001.99,1986.55,2013.36,2061.68,2092.81,2117.78,2119.91,2132.98,2135.53,2132.14,2092.3,2076.92,2085.78,2080.62,2068.05,2030.33,1986.31,2000,,,,,,,,,,,,,,,,,,,,,,,
,ND,0,0.0485,0.097,0.146,0.194,0.243,0.291,0.34,0.388,0.437,0.485,0.534,0.582,0.631,0.679,0.728,0.776,0.825,0.873,0.922,0.97,1,,,,,,,,,,,,,,,,,,,,,,,
71,I,1388,1396.63,1475.81,1394.98,1387.56,1371.23,1370.7,1445.26,1433.38,1445.41,1417.28,1376.77,1420.93,1449.21,1453.14,1355.87,1402.94,1482.94,1403.01,1381.09,1376.9,1370.64,1403.82,1445.37,1368.6,1432.48,1445.72,,,,,,,,,,,,,,,,,,
,ND,0,0.0384,0.0769,0.115,0.154,0.192,0.231,0.269,0.307,0.346,0.384,0.423,0.461,0.5,0.538,0.576,0.615,0.653,0.692,0.73,0.769,0.807,0.846,0.884,0.922,0.961,1,,,,,,,,,,,,,,,,,,
72,I,2503,2528.09,2509.71,2484.52,2489.71,2500.28,2522.57,2547.44,2533.89,2552.02,2566.75,2577.63,2570.85,2577.09,2548.99,2538.53,2429.78,2442.84,2358.09,2359.96,2351.04,2352.37,2355.67,2355,,,,,,,,,,,,,,,,,,,,,
,ND,0,0.0445,0.089,0.133,0.178,0.222,0.267,0.311,0.356,0.4,0.445,0.489,0.534,0.578,0.623,0.667,0.712,0.756,0.801,0.845,0.89,0.934,0.979,1,,,,,,,,,,,,,,,,,,,,,
73,I,2202,2208.44,2206.26,2214.09,2259.03,2309.46,2296.62,2304.79,2315.17,2289.61,2312.17,2350.77,2267.42,2252.75,2249.5,2281.93,2279.5,2329.12,2368.51,2280.35,2224.18,2183.63,2200.47,2158.66,2153.31,2149.13,2164.12,2153.83,2155.01,2154,,,,,,,,,,,,,,,
,ND,0,0.0354,0.0708,0.106,0.142,0.177,0.213,0.248,0.283,0.319,0.354,0.39,0.425,0.46,0.496,0.531,0.567,0.602,0.638,0.673,0.708,0.744,0.779,0.815,0.85,0.886,0.921,0.956,0.992,1,,,,,,,,,,,,,,,
74,I,3339,3390,3458,3462,3602,3478,3539,3510,3462,3410,3469,3398,3446,3395,3458,3425,3434,3499,3390,3512,3434,3562,3467,3453,3455,3524,3404,3536,3468,3489,3396,,,,,,,,,,,,,,
,ND,0,0.0333,0.0667,0.1,0.133,0.167,0.2,0.233,0.267,0.3,0.333,0.367,0.4,0.433,0.467,0.5,0.533,0.567,0.6,0.633,0.667,0.7,0.733,0.767,0.8,0.833,0.867,0.9,0.933,0.967,1,,,,,,,,,,,,,,
75,I,369,368.21,376.64,376.25,376.64,382.49,382.37,391.81,388.48,390.34,386.92,391.99,394.84,380.79,392.13,391.66,403.03,388.65,394.2,396.29,402.73,397.34,380.29,383.65,376.98,374.65,377.29,373.29,362.7,354.77,353.02,356,,,,,,,,,,,,,
,ND,0,0.0324,0.0648,0.0971,0.13,0.162,0.194,0.227,0.259,0.291,0.324,0.356,0.389,0.421,0.453,0.486,0.518,0.55,0.583,0.615,0.648,0.68,0.712,0.745,0.777,0.809,0.842,0.874,0.907,0.939,0.971,1,,,,,,,,,,,,,
76,I,735,733.25,768.8,785.22,792.97,791.55,803.1,799.37,812.78,818.23,842.93,868.46,876.33,880.07,850.44,839.75,835.41,814.07,804.2,801.53,801.65,791,,,,,,,,,,,,,,,,,,,,,,,
,ND,0,0.0485,0.097,0.146,0.194,0.243,0.291,0.34,0.388,0.437,0.485,0.534,0.582,0.631,0.679,0.728,0.776,0.825,0.873,0.922,0.97,1,,,,,,,,,,,,,,,,,,,,,,,
77,I,420,444,426.32,421.88,418.61,433.35,440.92,431.21,428.42,430.42,432.87,424.72,433.62,433.14,423.53,411.57,407.18,391.35,393.41,396.49,396.69,393,,,,,,,,,,,,,,,,,,,,,,,
,ND,0,0.0485,0.097,0.146,0.194,0.243,0.291,0.34,0.388,0.437,0.485,0.534,0.582,0.631,0.679,0.728,0.776,0.825,0.873,0.922,0.97,1,,,,,,,,,,,,,,,,,,,,,,,
78,I,594,620.54,625.91,663.86,678.59,693.27,700.72,719.34,742.52,751.78,740.19,750.1,756.84,753.58,758.34,752.89,750.65,758.29,765.87,767.28,773.67,776.49,770.46,759.11,750.74,772.92,760.03,766.4,780.19,759.58,755.99,763,,,,,,,,,,,,,
,ND,0,0.0328,0.0657,0.0985,0.131,0.164,0.197,0.23,0.263,0.295,0.328,0.361,0.394,0.427,0.46,0.492,0.525,0.558,0.591,0.624,0.657,0.689,0.722,0.755,0.788,0.821,0.853,0.886,0.919,0.952,0.985,1,,,,,,,,,,,,,
79,I,694,698.96,721.4,733.79,778.26,757.94,775.06,783.81,793.54,811.67,827.28,826,829.7,832.87,837.05,830.02,811.25,803.55,792.45,791.93,784.67,796.8,786.38,788,,,,,,,,,,,,,,,,,,,,,
,ND,0,0.045,0.0901,0.135,0.18,0.225,0.27,0.315,0.36,0.405,0.45,0.495,0.54,0.585,0.631,0.676,0.721,0.766,0.811,0.856,0.901,0.946,0.991,1,,,,,,,,,,,,,,,,,,,,,
80,I,737,739.32,754.93,767.04,774.75,773.77,775.6,766.07,733.58,734.72,745.86,747.09,736.35,737.56,737.37,761.72,755.34,763.23,771.57,772.03,777.27,799.8,802.02,805.68,795.87,794,,,,,,,,,,,,,,,,,,,
,ND,0,0.0413,0.0826,0.124,0.165,0.207,0.248,0.289,0.33,0.372,0.413,0.454,0.496,0.537,0.578,0.62,0.661,0.702,0.744,0.785,0.826,0.868,0.909,0.95,0.991,1,,,,,,,,,,,,,,,,,,,
81,I,526,524.45,539.13,542.77,544.12,566.35,569.61,563.15,575.43,565.74,565.11,572.04,565.76,572.4,574.79,576.36,578.18,581.48,565.34,567.58,567.73,566.47,557.06,556.23,558,,,,,,,,,,,,,,,,,,,,
,ND,0,0.0428,0.0857,0.129,0.171,0.214,0.257,0.3,0.343,0.386,0.428,0.471,0.514,0.557,0.6,0.643,0.685,0.728,0.771,0.814,0.857,0.9,0.942,0.985,1,,,,,,,,,,,,,,,,,,,,
82,I,524,547.06,557.91,574.61,581.38,591.14,586.05,588.32,586.44,596.2,602.71,603.11,600.32,600.24,606.49,602.15,603.85,606.95,590.88,591.38,593.16,586.04,591.51,576.32,569.64,554.89,555,,,,,,,,,,,,,,,,,,
,ND,0,0.039,0.0781,0.117,0.156,0.195,0.234,0.273,0.312,0.351,0.39,0.429,0.469,0.508,0.547,0.586,0.625,0.664,0.703,0.742,0.781,0.82,0.859,0.898,0.937,0.976,1,,,,,,,,,,,,,,,,,,
83,I,512,531.07,525.46,532.91,545.87,567.76,572.3,579.26,592.7,600.72,600.88,596.42,598.25,599.55,596.97,602.73,605.81,603.43,601.3,597.17,591.35,594.47,599.51,583.16,556.64,542.06,534,,,,,,,,,,,,,,,,,,
,ND,0,0.0389,0.0778,0.117,0.156,0.194,0.233,0.272,0.311,0.35,0.389,0.428,0.467,0.506,0.545,0.583,0.622,0.661,0.7,0.739,0.778,0.817,0.856,0.895,0.933,0.972,1,,,,,,,,,,,,,,,,,,
84,I,506,508.07,521.74,548.69,564.86,568.26,571.79,583.76,597,597.87,604.19,596.93,603.65,596.85,604.39,610.07,615.69,605.6,616.79,617.97,604.57,598.13,605.98,601.53,599.61,615,,,,,,,,,,,,,,,,,,,
,ND,0,0.0407,0.0813,0.122,0.163,0.203,0.244,0.285,0.325,0.366,0.407,0.447,0.488,0.529,0.569,0.61,0.65,0.691,0.732,0.772,0.813,0.854,0.894,0.935,0.976,1,,,,,,,,,,,,,,,,,,,
85,I,534,547.04,552.58,565.58,577.49,589.07,603.96,597.05,599.07,603.79,610.85,617.03,601.67,615.35,617.87,612.26,613.86,621.41,608.88,614.58,609.17,609.38,607.64,594.89,576.29,572.34,565.48,565,,,,,,,,,,,,,,,,,
,ND,0,0.0383,0.0767,0.115,0.153,0.192,0.23,0.268,0.307,0.345,0.383,0.422,0.46,0.499,0.537,0.575,0.614,0.652,0.69,0.729,0.767,0.805,0.844,0.882,0.92,0.959,0.997,1,,,,,,,,,,,,,,,,,
86,I,558,550.09,575.13,597.05,590.03,629.02,636.4,621.63,630.35,639.85,648.61,636.43,648.57,650.7,644.49,630.4,636.38,635.26,619.83,608.97,605.71,589.2,580,,,,,,,,,,,,,,,,,,,,,,
,ND,0,0.0468,0.0936,0.14,0.187,0.234,0.281,0.327,0.374,0.421,0.468,0.515,0.561,0.608,0.655,0.702,0.748,0.795,0.842,0.889,0.936,0.982,1,,,,,,,,,,,,,,,,,,,,,,
87,I,538,543.35,579.84,584.78,600.71,603.95,616.58,640.04,645.23,648.99,646.66,647.17,636.55,628.51,646.08,651.74,653.81,641.69,632.96,636.01,628.92,630.62,627.16,614.95,617,,,,,,,,,,,,,,,,,,,,
,ND,0,0.0429,0.0857,0.129,0.171,0.214,0.257,0.3,0.343,0.386,0.429,0.472,0.514,0.557,0.6,0.643,0.686,0.729,0.772,0.815,0.857,0.9,0.943,0.986,1,,,,,,,,,,,,,,,,,,,,
88,I,503,515.64,531.31,539.14,551.48,536.64,552.27,562.59,561.79,557.08,560.1,558.97,562.25,561.97,564.21,562.53,555.58,558.39,560.82,549.47,559.08,563.89,574.89,565.44,569.46,570.22,576,,,,,,,,,,,,,,,,,,
,ND,0,0.039,0.0781,0.117,0.156,0.195,0.234,0.273,0.312,0.351,0.39,0.429,0.469,0.508,0.547,0.586,0.625,0.664,0.703,0.742,0.781,0.82,0.859,0.898,0.937,0.976,1,,,,,,,,,,,,,,,,,,
89,I,548,534.36,549.53,565.84,580.9,588.16,595.44,618.15,617.96,624.46,617.16,610.15,623.14,630.02,619.63,624.52,638.84,631.72,623.89,624.97,636.05,626.85,618.63,609.69,601.2,601.54,580.98,580,,,,,,,,,,,,,,,,,
,ND,0,0.0383,0.0767,0.115,0.153,0.192,0.23,0.268,0.307,0.345,0.383,0.422,0.46,0.499,0.537,0.575,0.614,0.652,0.69,0.729,0.767,0.805,0.844,0.882,0.92,0.959,0.997,1,,,,,,,,,,,,,,,,,
90,I,593,592,597.16,596.02,598.65,593.18,595.69,598.89,591.41,604.07,604.28,598.01,588.9,607.22,614.25,605.28,605.2,602.55,589.61,597.43,595.5,585.47,597.63,605.07,599.04,598.53,598.1,602.5,601.18,603.48,592,,,,,,,,,,,,,,
,ND,0,0.0334,0.0667,0.1,0.133,0.167,0.2,0.234,0.267,0.3,0.334,0.367,0.4,0.434,0.467,0.501,0.534,0.567,0.601,0.634,0.667,0.701,0.734,0.768,0.801,0.834,0.868,0.901,0.934,0.968,1,,,,,,,,,,,,,,
91,I,531,556.48,559.1,576.62,600.1,611.62,602.86,610.57,622.04,627.46,617.58,643.55,634.32,637.13,641.1,650.38,631.97,627.38,624.76,628.24,633.11,617.39,621.37,606.27,606.86,581.37,579,,,,,,,,,,,,,,,,,,
,ND,0,0.0399,0.0797,0.12,0.159,0.199,0.239,0.279,0.319,0.359,0.399,0.439,0.478,0.518,0.558,0.598,0.638,0.678,0.718,0.758,0.797,0.837,0.877,0.917,0.957,0.997,1,,,,,,,,,,,,,,,,,,
92,I,581,603.74,605.94,605.83,617.72,621.88,622.12,633.03,625.2,621.19,623.27,613.79,613.79,623.25,617.95,624.15,615.15,616.52,612.79,612.22,592.57,586.84,593.33,598,,,,,,,,,,,,,,,,,,,,,
,ND,0,0.0445,0.089,0.133,0.178,0.222,0.267,0.311,0.356,0.4,0.445,0.489,0.534,0.578,0.623,0.667,0.712,0.756,0.801,0.845,0.89,0.934,0.979,1,,,,,,,,,,,,,,,,,,,,,
93,I,566,561.73,566.17,575.13,572.66,582.62,570.79,572.17,575.25,584.73,577.14,576.84,594.94,589.53,572.84,578.53,582.67,577.13,571.29,572.46,569.79,564,562.34,560.68,551.19,545.94,538,,,,,,,,,,,,,,,,,,
,ND,0,0.0389,0.0778,0.117,0.156,0.194,0.233,0.272,0.311,0.35,0.389,0.428,0.467,0.506,0.545,0.583,0.622,0.661,0.7,0.739,0.778,0.817,0.856,0.895,0.933,0.972,1,,,,,,,,,,,,,,,,,,
95,I,560,555.61,568.22,588.11,603.21,599.04,604.42,619.75,623.34,626.96,625.5,625.25,628.68,634.63,621.3,628.38,632.74,623.69,622.98,616.74,617.36,615.16,603.85,591.56,577,,,,,,,,,,,,,,,,,,,,
,ND,0,0.0419,0.0838,0.126,0.168,0.21,0.252,0.293,0.335,0.377,0.419,0.461,0.503,0.545,0.587,0.629,0.671,0.713,0.755,0.797,0.838,0.88,0.922,0.964,1,,,,,,,,,,,,,,,,,,,,
96,I,563,573.84,592.06,601.42,593.18,608.89,611.6,613.15,606.16,605.57,610.42,607.76,613.81,602.71,607.8,614.24,605.1,605.92,611.76,605.68,602.14,596.18,575.98,571,,,,,,,,,,,,,,,,,,,,,
,ND,0,0.045,0.0901,0.135,0.18,0.225,0.27,0.315,0.36,0.405,0.45,0.495,0.54,0.585,0.631,0.676,0.721,0.766,0.811,0.856,0.901,0.946,0.991,1,,,,,,,,,,,,,,,,,,,,,
97,I,543,560.79,568.13,579.77,591.26,589.87,599.91,614.49,618.91,609.46,610.05,625.97,627.92,632.72,616.92,619.56,630.44,609.44,617.22,617.09,604.67,600.89,598.93,593.26,576.33,580,,,,,,,,,,,,,,,,,,,
,ND,0,0.0405,0.081,0.121,0.162,0.202,0.243,0.283,0.324,0.364,0.405,0.445,0.486,0.526,0.567,0.607,0.648,0.688,0.729,0.769,0.81,0.85,0.891,0.931,0.972,1,,,,,,,,,,,,,,,,,,,
98,I,543,533.04,532.68,550.63,564.99,574.11,585.94,599.52,600.96,611.15,610.05,610.76,615.6,616.45,619.2,616.26,604.72,597.88,615.14,613.4,602.06,590.94,600.59,576.83,568,,,,,,,,,,,,,,,,,,,,
,ND,0,0.0424,0.0847,0.127,0.169,0.212,0.254,0.297,0.339,0.381,0.424,0.466,0.508,0.551,0.593,0.636,0.678,0.72,0.763,0.805,0.847,0.89,0.932,0.975,1,,,,,,,,,,,,,,,,,,,,
99,I,547,567.12,586.87,597.82,625.9,640.2,648.72,649.19,663.91,654.59,650.28,658.04,657,657.52,651.45,670.75,660.93,645.22,638.46,630.51,622,,,,,,,,,,,,,,,,,,,,,,,,
,ND,0,0.0504,0.101,0.151,0.202,0.252,0.302,0.353,0.403,0.453,0.504,0.554,0.605,0.655,0.705,0.756,0.806,0.856,0.907,0.957,1,,,,,,,,,,,,,,,,,,,,,,,,
28,I,2002,2047.14,2050.44,2095,2096.4,2110.61,2090.57,2083.5,2209.46,2142.1,2118.89,2184.02,2139.75,2116.66,2120.09,2124.47,2106.4,2059,2059.99,2103.14,2008.5,2036.75,2028.86,2041,2047.65,2027.81,2079.14,2127.45,2291.97,2531.29,2815.68,2833.06,2614.33,2438
,ND,0,0.0306,0.0613,0.0919,0.123,0.153,0.184,0.214,0.245,0.276,0.306,0.337,0.368,0.398,0.429,0.459,0.49,0.521,0.551,0.582,0.613,0.643,0.674,0.704,0.735,0.766,0.796,0.827,0.858,0.888,0.919,0.949,0.98,1
32,I,1444,1418.39,1414.64,1428.6,1442.63,1479.32,1455.66,1430.85,1478.86,1477.09,1469.46,1470.36,1460.54,1515.61,1511.91,1471.76,1466.26,1489.77,1425.37,1473.55,1493.74,1548.9,1585.84,1581.48,1546.92,1513.26,1510.31,1513.34,1584.92,1752.55,1915.12,2147.5,1991.05,1871.8
,ND,0,0.0303,0.0606,0.0909,0.121,0.151,0.182,0.212,0.242,0.273,0.303,0.333,0.363,0.394,0.424,0.454,0.485,0.515,0.545,0.575,0.606,0.636,0.666,0.697,0.727,0.757,0.788,0.818,0.848,0.878,0.909,0.939,0.969,1
94,I,1695,1832.19,1917.74,2145.47,2201.65,2155.76,2094.73,2089.96,2081.97,2087.73,2064.64,2206.34,2269.06,2319.23,2468.67,2694.36,3016.83,3291.67,3478.28,3550.01,3130.04,2376.87,2240.51,2221,,,,,,,,,,
,ND,0,0.0447,0.0894,0.134,0.179,0.224,0.268,0.313,0.358,0.402,0.447,0.492,0.537,0.581,0.626,0.671,0.716,0.76,0.805,0.85,0.894,0.939,0.984,1,,,,,,,,,,
100,I,1552,1559.87,1575.61,1579.96,1586.46,1578.86,1589.15,1598.91,1585.06,1592.26,1594.49,1597.22,1606.23,1690.26,1701.52,1898.14,2091.85,2093.66,2174.78,2362.13,2190.43,1984.87,1885.3,1805,,,,,,,,,,
,ND,0,0.0443,0.0886,0.133,0.177,0.222,0.266,0.31,0.355,0.399,0.443,0.488,0.532,0.576,0.621,0.665,0.709,0.754,0.798,0.842,0.886,0.931,0.975,1,,,,,,,,,,
